episode,x,y,z,reward
479,28.5,76.0,344.5,1.0
479,28.5,74.0,345.5,3.0
479,28.5,72.0,346.5,3.0
479,29.5,72.0,346.5,-1.0
479,29.5,71.0,347.5,1.0
479,30.5,70.0,347.5,1.0
479,30.5,70.0,348.5,-1.0
479,30.5,70.0,349.5,-1.0
479,30.5,70.0,350.5,-1.0
479,29.5,70.0,350.5,-1.0
479,29.5,70.0,351.5,-1.0
479,29.5,70.0,352.5,-1.0
479,29.5,70.0,353.5,-1.0
479,29.5,70.0,354.5,-1.0
479,29.5,69.0,355.5,1.0
479,29.5,69.0,355.5,-1000
480,29.5,86.0,330.5,1.0
480,29.5,86.0,331.5,-1.0
480,29.5,85.0,332.5,1.0
480,29.5,85.0,333.5,-1.0
480,29.5,84.0,334.5,1.0
480,29.5,83.0,335.5,1.0
480,29.5,83.0,335.5,-1000
480,29.5,83.0,335.5,-1000
480,29.5,82.0,336.5,1.0
480,29.5,80.0,337.5,3.0
480,29.5,80.0,338.5,-1.0
480,29.5,79.0,339.5,1.0
480,29.5,78.0,340.5,1.0
480,29.5,77.0,341.5,1.0
480,29.5,76.0,342.5,1.0
480,29.5,75.0,343.5,1.0
480,29.5,74.0,344.5,1.0
480,29.5,73.0,345.5,1.0
480,29.5,72.0,346.5,1.0
480,29.5,71.0,347.5,1.0
480,29.5,70.0,348.5,1.0
480,29.5,70.0,349.5,-1.0
480,29.5,70.0,350.5,-1.0
480,29.5,70.0,351.5,-1.0
480,29.5,70.0,352.5,-1.0
480,29.5,70.0,353.5,-1.0
480,29.5,70.0,354.5,-1.0
480,28.5,70.0,354.5,-1.0
480,28.5,70.0,355.5,-1.0
480,28.5,69.0,356.5,1.0
480,28.5,69.0,356.5,-1000
481,28.5,86.0,331.5,1.0
481,28.5,86.0,332.5,-1.0
481,27.5,86.0,332.5,-1.0
481,27.5,86.0,333.5,-1.0
481,27.5,85.0,334.5,1.0
481,27.5,85.0,335.5,-1.0
481,27.5,84.0,336.5,1.0
481,27.5,84.0,337.5,-1.0
481,27.5,83.0,338.5,1.0
481,27.5,81.0,339.5,3.0
481,27.5,80.0,340.5,1.0
481,27.5,80.0,340.5,-1000
481,27.5,79.0,341.5,1.0
481,27.5,79.0,342.5,-1.0
481,27.5,78.0,343.5,1.0
481,27.5,77.0,344.5,1.0
481,27.5,76.0,345.5,1.0
481,27.5,75.0,346.5,1.0
481,28.5,72.0,346.5,5.0
481,28.5,71.0,347.5,1.0
481,28.5,70.0,348.5,1.0
481,28.5,70.0,349.5,-1.0
481,28.5,70.0,350.5,-1.0
481,28.5,70.0,351.5,-1.0
481,28.5,70.0,352.5,-1.0
481,28.5,70.0,351.5,-1.0
481,28.5,70.0,352.5,-1.0
481,28.5,70.0,353.5,-1.0
481,28.5,70.0,354.5,-1.0
481,28.5,70.0,353.5,-1.0
481,28.5,70.0,354.5,-1.0
481,28.5,70.0,353.5,-1.0
481,28.5,70.0,354.5,-1.0
481,28.5,70.0,355.5,-1.0
481,28.5,69.0,356.5,1.0
481,28.5,69.0,356.5,-1000
482,28.5,86.0,331.5,1.0
482,28.5,86.0,332.5,-1.0
482,28.5,85.0,333.5,1.0
482,28.5,85.0,334.5,-1.0
482,28.5,84.0,335.5,1.0
482,28.5,83.0,336.5,1.0
482,28.5,82.0,337.5,1.0
482,28.5,82.0,337.5,-1000
482,28.5,81.0,338.5,1.0
482,28.5,80.0,339.5,1.0
482,28.5,79.0,340.5,1.0
482,28.5,78.0,341.5,1.0
482,28.5,78.0,342.5,-1.0
482,28.5,77.0,343.5,1.0
482,28.5,76.0,344.5,1.0
482,28.5,74.0,345.5,3.0
482,28.5,72.0,346.5,3.0
482,28.5,71.0,347.5,1.0
482,28.5,70.0,348.5,1.0
482,29.5,70.0,348.5,-1.0
482,29.5,70.0,349.5,-1.0
482,30.5,70.0,349.5,-1.0
482,30.5,70.0,350.5,-1.0
482,30.5,70.0,351.5,-1.0
482,30.5,70.0,352.5,-1.0
482,30.5,69.0,353.5,1.0
482,30.5,69.0,353.5,-1000
483,28.5,86.0,331.5,1.0
483,28.5,86.0,332.5,-1.0
483,28.5,85.0,333.5,1.0
483,28.5,85.0,334.5,-1.0
483,28.5,84.0,335.5,1.0
483,28.5,83.0,336.5,1.0
483,28.5,83.0,336.5,-1000
483,28.5,83.0,336.5,-1000
483,29.5,82.0,336.5,1.0
483,29.5,80.0,337.5,3.0
483,29.5,80.0,338.5,-1.0
483,29.5,79.0,339.5,1.0
483,29.5,78.0,340.5,1.0
483,29.5,77.0,341.5,1.0
483,28.5,78.0,341.5,-3.0
483,28.5,78.0,342.5,-1.0
483,28.5,77.0,343.5,1.0
483,28.5,76.0,344.5,1.0
483,28.5,74.0,345.5,3.0
483,28.5,72.0,346.5,3.0
483,28.5,71.0,347.5,1.0
483,28.5,70.0,348.5,1.0
483,28.5,70.0,349.5,-1.0
483,28.5,70.0,350.5,-1.0
483,28.5,70.0,351.5,-1.0
483,28.5,70.0,352.5,-1.0
483,28.5,70.0,353.5,-1.0
483,28.5,70.0,354.5,-1.0
483,28.5,70.0,355.5,-1.0
483,28.5,69.0,356.5,1.0
483,28.5,69.0,356.5,-1000
484,28.5,86.0,331.5,1.0
484,27.5,86.0,331.5,-1.0
484,27.5,86.0,332.5,-1.0
484,26.5,86.0,332.5,-1.0
484,26.5,86.0,333.5,-1.0
484,26.5,86.0,334.5,-1.0
484,26.5,85.0,335.5,1.0
484,25.5,86.0,335.5,-3.0
484,25.5,86.0,336.5,-1.0
484,25.5,85.0,337.5,1.0
484,25.5,85.0,337.5,-1000
484,25.5,85.0,337.5,-1000
484,25.5,85.0,338.5,-1.0
484,24.5,85.0,338.5,-1.0
484,24.5,85.0,339.5,-1.0
484,24.5,85.0,340.5,-1.0
484,24.5,84.0,341.5,1.0
484,24.5,83.0,342.5,1.0
484,24.5,83.0,342.5,-1000
484,24.5,82.0,343.5,1.0
484,24.5,80.40739540236494,344.5,2.1852091952701187
484,24.5,80.0,345.5,-1.0
484,24.5,79.0,346.5,1.0
484,24.5,78.0,347.5,1.0
484,24.5,78.0,347.5,-1000
484,24.5,79.0,346.5,-3.0
484,24.5,78.0,347.5,1.0
484,24.5,77.0,348.5,1.0
484,24.5,76.0,349.5,1.0
484,24.5,75.0,350.5,1.0
484,24.5,72.0,351.5,5.0
484,24.5,71.0,352.5,1.0
484,24.5,71.0,353.5,-1.0
484,24.5,70.0,354.5,1.0
484,25.5,70.0,354.5,-1.0
484,25.5,70.0,355.5,-1.0
484,25.5,70.0,356.5,-1.0
484,24.5,70.0,356.5,-1.0
484,24.5,70.0,357.5,-1.0
484,24.5,70.0,358.5,-1.0
484,24.5,70.0,359.5,-1.0
484,24.5,70.0,360.5,-1.0
484,24.5,69.0,361.5,1.0
484,24.5,69.0,361.5,-1000
485,28.5,87.0,329.5,-1.0
485,28.5,88.0,328.5,-3.0
485,28.5,87.0,329.5,1.0
485,28.5,87.0,330.5,-1.0
485,28.5,86.0,331.5,1.0
485,28.5,86.0,332.5,-1.0
485,28.5,85.0,333.5,1.0
485,28.5,85.0,334.5,-1.0
485,28.5,85.0,333.5,-1.0
485,28.5,85.0,334.5,-1.0
485,28.5,84.0,335.5,1.0
485,28.5,83.0,336.5,1.0
485,28.5,82.0,337.5,1.0
485,28.5,81.0,338.5,1.0
485,28.5,80.0,339.5,1.0
485,28.5,79.0,340.5,1.0
485,28.5,78.0,341.5,1.0
485,28.5,78.0,342.5,-1.0
485,28.5,77.0,343.5,1.0
485,28.5,76.0,344.5,1.0
485,28.5,74.0,345.5,3.0
485,28.5,72.0,346.5,3.0
485,28.5,72.0,346.5,-1000
485,28.5,71.0,347.5,1.0
485,29.5,71.0,347.5,-1.0
485,29.5,70.0,348.5,1.0
485,29.5,70.0,349.5,-1.0
485,29.5,70.0,350.5,-1.0
485,29.5,70.0,351.5,-1.0
485,29.5,70.0,352.5,-1.0
485,29.5,70.0,353.5,-1.0
485,29.5,70.0,354.5,-1.0
485,29.5,69.0,355.5,1.0
485,29.5,69.0,355.5,-1000
486,28.5,86.0,331.5,1.0
486,28.5,86.0,332.5,-1.0
486,28.5,85.0,333.5,1.0
486,28.5,86.0,332.5,-3.0
486,28.5,85.0,333.5,1.0
486,28.5,85.0,333.5,-1000
486,28.5,85.0,333.5,-1000
486,28.5,86.0,332.5,-3.0
486,28.5,85.0,333.5,1.0
486,28.5,85.0,333.5,-1000
486,28.5,85.0,334.5,-1.0
486,28.5,84.0,335.5,1.0
486,28.5,83.0,336.5,1.0
486,28.5,82.0,337.5,1.0
486,28.5,82.0,337.5,-1000
486,29.5,80.0,337.5,3.0
486,29.5,80.0,338.5,-1.0
486,29.5,79.0,339.5,1.0
486,30.5,77.0,339.5,3.0
486,30.5,75.0,340.5,3.0
486,30.5,75.0,341.5,-1.0
486,30.5,74.0,342.5,1.0
486,30.5,73.0,343.5,1.0
486,31.5,71.0,343.5,3.0
486,31.5,71.0,344.5,-1.0
486,31.5,71.0,345.5,-1.0
486,31.5,70.0,346.5,1.0
486,31.5,70.0,347.5,-1.0
486,31.5,70.0,348.5,-1.0
486,31.5,70.0,349.5,-1.0
486,31.5,69.0,350.5,1.0
486,31.5,69.0,350.5,-1000
487,28.5,86.0,331.5,1.0
487,28.5,86.0,332.5,-1.0
487,28.5,85.0,333.5,1.0
487,28.5,86.0,332.5,-3.0
487,28.5,85.0,333.5,1.0
487,28.5,85.0,334.5,-1.0
487,28.5,84.0,335.5,1.0
487,28.5,83.0,336.5,1.0
487,28.5,82.0,337.5,1.0
487,28.5,81.0,338.5,1.0
487,28.5,80.0,339.5,1.0
487,28.5,79.0,340.5,1.0
487,28.5,78.0,341.5,1.0
487,28.5,78.0,342.5,-1.0
487,28.5,77.0,343.5,1.0
487,28.5,76.0,344.5,1.0
487,27.5,77.0,344.5,-3.0
487,27.5,78.0,343.5,-3.0
487,27.5,77.0,344.5,1.0
487,27.5,76.0,345.5,1.0
487,27.5,75.0,346.5,1.0
487,27.5,73.0,347.5,3.0
487,28.5,71.0,347.5,3.0
487,28.5,70.0,348.5,1.0
487,28.5,70.0,349.5,-1.0
487,28.5,70.0,350.5,-1.0
487,28.5,70.0,351.5,-1.0
487,28.5,70.0,352.5,-1.0
487,28.5,70.0,353.5,-1.0
487,29.5,70.0,353.5,-1.0
487,29.5,70.0,354.5,-1.0
487,29.5,69.0,355.5,1.0
487,29.5,69.0,355.5,-1000
488,28.5,86.0,331.5,1.0
488,28.5,86.0,332.5,-1.0
488,27.5,86.0,332.5,-1.0
488,27.5,86.0,333.5,-1.0
488,27.5,86.0,332.5,-1.0
488,27.5,86.0,333.5,-1.0
488,27.5,86.0,332.5,-1.0
488,27.5,86.0,333.5,-1.0
488,27.5,85.0,334.5,1.0
488,27.5,85.0,335.5,-1.0
488,27.5,84.0,336.5,1.0
488,27.5,84.0,337.5,-1.0
488,27.5,83.0,338.5,1.0
488,27.5,81.0,339.5,3.0
488,28.5,80.0,339.5,1.0
488,27.5,81.0,339.5,-3.0
488,27.5,80.0,340.5,1.0
488,27.5,79.0,341.5,1.0
488,27.5,79.0,342.5,-1.0
488,27.5,78.0,343.5,1.0
488,28.5,77.0,343.5,1.0
488,28.5,76.0,344.5,1.0
488,28.5,74.0,345.5,3.0
488,28.5,72.0,346.5,3.0
488,28.5,71.0,347.5,1.0
488,28.5,70.0,348.5,1.0
488,28.5,70.0,349.5,-1.0
488,28.5,70.0,350.5,-1.0
488,29.5,70.0,350.5,-1.0
488,29.5,70.0,351.5,-1.0
488,29.5,70.0,352.5,-1.0
488,30.5,70.0,352.5,-1.0
488,30.5,69.0,353.5,1.0
488,30.5,69.0,353.5,-1000
489,28.5,86.0,331.5,1.0
489,28.5,86.0,332.5,-1.0
489,28.5,85.0,333.5,1.0
489,28.5,85.0,333.5,-1000
489,28.5,85.0,334.5,-1.0
489,28.5,84.0,335.5,1.0
489,28.5,83.0,336.5,1.0
489,28.5,82.0,337.5,1.0
489,28.5,82.0,337.5,-1000
489,28.5,81.0,338.5,1.0
489,28.5,80.0,339.5,1.0
489,29.5,79.0,339.5,1.0
489,29.5,78.0,340.5,1.0
489,29.5,77.0,341.5,1.0
489,28.5,78.0,341.5,-3.0
489,28.5,78.0,342.5,-1.0
489,28.5,77.0,343.5,1.0
489,28.5,76.0,344.5,1.0
489,28.5,74.0,345.5,3.0
489,28.5,72.0,346.5,3.0
489,28.5,72.0,346.5,-1000
489,28.5,71.0,347.5,1.0
489,28.5,70.0,348.5,1.0
489,28.5,70.0,348.5,-1000
489,28.5,70.0,349.5,-1.0
489,28.5,70.0,350.5,-1.0
489,28.5,70.0,351.5,-1.0
489,28.5,70.0,352.5,-1.0
489,28.5,70.0,353.5,-1.0
489,28.5,70.0,354.5,-1.0
489,28.5,70.0,355.5,-1.0
489,28.5,69.0,356.5,1.0
489,28.5,69.0,356.5,-1000
490,28.5,86.0,331.5,1.0
490,28.5,86.0,332.5,-1.0
490,28.5,85.0,333.5,1.0
490,28.5,85.0,334.5,-1.0
490,28.5,84.0,335.5,1.0
490,29.5,83.0,335.5,1.0
490,29.5,82.0,336.5,1.0
490,29.5,80.0,337.5,3.0
490,29.5,80.0,338.5,-1.0
490,29.5,79.0,339.5,1.0
490,29.5,78.0,340.5,1.0
490,29.5,77.0,341.5,1.0
490,29.5,77.0,341.5,-1000
490,29.5,76.0,342.5,1.0
490,29.5,75.0,343.5,1.0
490,29.5,74.0,344.5,1.0
490,29.5,73.0,345.5,1.0
490,30.5,72.0,345.5,1.0
490,29.5,73.0,345.5,-3.0
490,29.5,72.0,346.5,1.0
490,30.5,71.0,346.5,1.0
490,30.5,70.0,347.5,1.0
490,30.5,70.0,348.5,-1.0
490,30.5,70.0,349.5,-1.0
490,30.5,70.0,350.5,-1.0
490,30.5,70.0,351.5,-1.0
490,30.5,70.0,352.5,-1.0
490,30.5,69.0,353.5,1.0
490,30.5,69.0,353.5,-1000
491,28.5,86.0,331.5,1.0
491,28.5,86.0,332.5,-1.0
491,28.5,85.0,333.5,1.0
491,28.5,85.0,334.5,-1.0
491,28.5,84.0,335.5,1.0
491,28.5,83.0,336.5,1.0
491,28.5,82.0,337.5,1.0
491,28.5,81.0,338.5,1.0
491,28.5,80.0,339.5,1.0
491,28.5,79.0,340.5,1.0
491,28.5,78.0,341.5,1.0
491,28.5,78.0,342.5,-1.0
491,28.5,77.0,343.5,1.0
491,28.5,76.0,344.5,1.0
491,28.5,74.0,345.5,3.0
491,28.5,72.0,346.5,3.0
491,28.5,71.0,347.5,1.0
491,28.5,70.0,348.5,1.0
491,28.5,71.0,347.5,-3.0
491,28.5,72.0,346.5,-3.0
491,28.5,71.0,347.5,1.0
491,28.5,70.0,348.5,1.0
491,28.5,70.0,349.5,-1.0
491,28.5,70.0,350.5,-1.0
491,27.5,71.0,350.5,-3.0
491,27.5,71.0,351.5,-1.0
491,27.5,70.0,352.5,1.0
491,27.5,70.0,353.5,-1.0
491,27.5,70.0,354.5,-1.0
491,27.5,70.0,355.5,-1.0
491,27.5,70.0,356.5,-1.0
491,27.5,69.0,357.5,1.0
491,27.5,69.0,357.5,-1000
492,28.5,86.0,331.5,1.0
492,28.5,86.0,332.5,-1.0
492,28.5,85.0,333.5,1.0
492,28.5,85.0,334.5,-1.0
492,28.5,84.0,335.5,1.0
492,28.5,83.0,336.5,1.0
492,28.5,82.0,337.5,1.0
492,28.5,81.0,338.5,1.0
492,28.5,80.0,339.5,1.0
492,28.5,79.0,340.5,1.0
492,28.5,78.0,341.5,1.0
492,27.5,79.0,341.5,-3.0
492,27.5,79.0,342.5,-1.0
492,27.5,78.0,343.5,1.0
492,27.5,77.0,344.5,1.0
492,28.5,76.0,344.5,1.0
492,28.5,74.0,345.5,3.0
492,28.5,72.0,346.5,3.0
492,28.5,72.0,346.5,-1000
492,28.5,71.0,347.5,1.0
492,28.5,70.0,348.5,1.0
492,28.5,70.0,349.5,-1.0
492,28.5,70.0,350.5,-1.0
492,28.5,70.0,351.5,-1.0
492,28.5,70.0,352.5,-1.0
492,28.5,70.0,353.5,-1.0
492,28.5,70.0,354.5,-1.0
492,28.5,70.0,355.5,-1.0
492,28.5,69.0,356.5,1.0
492,28.5,69.0,356.5,-1000
493,28.5,86.0,331.5,1.0
493,28.5,86.0,332.5,-1.0
493,28.5,85.0,333.5,1.0
493,29.5,85.0,333.5,-1.0
493,29.5,84.0,334.5,1.0
493,30.5,83.0,334.5,1.0
493,30.5,81.0,335.5,3.0
493,30.5,80.0,336.5,1.0
493,30.5,79.0,337.5,1.0
493,30.5,78.0,338.5,1.0
493,30.5,77.0,339.5,1.0
493,30.5,75.0,340.5,3.0
493,30.5,75.0,341.5,-1.0
493,30.5,74.0,342.5,1.0
493,30.5,73.0,343.5,1.0
493,30.5,72.0,344.5,1.0
493,30.5,72.0,344.5,-1000
493,30.5,72.0,345.5,-1.0
493,30.5,71.0,346.5,1.0
493,30.5,70.0,347.5,1.0
493,31.5,70.0,347.5,-1.0
493,31.5,70.0,348.5,-1.0
493,31.5,70.0,349.5,-1.0
493,31.5,69.0,350.5,1.0
493,31.5,69.0,350.5,-1000
494,28.5,86.0,331.5,1.0
494,28.5,86.0,332.5,-1.0
494,28.5,85.0,333.5,1.0
494,28.5,85.0,334.5,-1.0
494,28.5,84.0,335.5,1.0
494,28.5,83.0,336.5,1.0
494,28.5,83.0,336.5,-1000
494,28.5,82.0,337.5,1.0
494,28.5,81.0,338.5,1.0
494,28.5,80.0,339.5,1.0
494,28.5,79.0,340.5,1.0
494,28.5,78.0,341.5,1.0
494,28.5,78.0,342.5,-1.0
494,28.5,77.0,343.5,1.0
494,28.5,76.0,344.5,1.0
494,28.5,74.0,345.5,3.0
494,28.5,72.0,346.5,3.0
494,28.5,72.0,346.5,-1000
494,28.5,72.0,346.5,-1000
494,28.5,71.0,347.5,1.0
494,28.5,70.0,348.5,1.0
494,28.5,70.0,349.5,-1.0
494,28.5,70.0,350.5,-1.0
494,28.5,70.0,351.5,-1.0
494,28.5,70.0,352.5,-1.0
494,28.5,70.0,353.5,-1.0
494,29.5,70.0,353.5,-1.0
494,29.5,70.0,354.5,-1.0
494,29.5,69.0,355.5,1.0
494,29.5,69.0,355.5,-1000
495,28.5,86.0,331.5,1.0
495,29.5,86.0,331.5,-1.0
495,28.5,86.0,331.5,-1.0
495,28.5,86.0,332.5,-1.0
495,28.5,85.0,333.5,1.0
495,28.5,85.0,334.5,-1.0
495,28.5,84.0,335.5,1.0
495,28.5,83.0,336.5,1.0
495,28.5,82.0,337.5,1.0
495,28.5,81.0,338.5,1.0
495,28.5,80.0,339.5,1.0
495,28.5,79.0,340.5,1.0
495,28.5,78.0,341.5,1.0
495,28.5,78.0,342.5,-1.0
495,28.5,77.0,343.5,1.0
495,28.5,76.0,344.5,1.0
495,28.5,74.0,345.5,3.0
495,28.5,74.0,345.5,-1000
495,28.5,74.0,345.5,-1000
495,28.5,72.0,346.5,3.0
495,28.5,71.0,347.5,1.0
495,28.5,70.0,348.5,1.0
495,28.5,70.0,349.5,-1.0
495,28.5,70.0,350.5,-1.0
495,28.5,70.0,351.5,-1.0
495,28.5,70.0,352.5,-1.0
495,28.5,70.0,353.5,-1.0
495,28.5,70.0,354.5,-1.0
495,28.5,70.0,355.5,-1.0
495,28.5,69.0,356.5,1.0
495,28.5,69.0,356.5,-1000
496,29.5,86.0,330.5,1.0
496,29.5,86.0,331.5,-1.0
496,29.5,85.0,332.5,1.0
496,29.5,85.0,333.5,-1.0
496,29.5,84.0,334.5,1.0
496,29.5,83.0,335.5,1.0
496,29.5,82.0,336.5,1.0
496,29.5,80.0,337.5,3.0
496,29.5,80.0,338.5,-1.0
496,29.5,79.0,339.5,1.0
496,29.5,78.0,340.5,1.0
496,29.5,77.0,341.5,1.0
496,29.5,76.0,342.5,1.0
496,29.5,75.0,343.5,1.0
496,29.5,74.0,344.5,1.0
496,29.5,73.0,345.5,1.0
496,29.5,72.0,346.5,1.0
496,29.5,73.0,345.5,-3.0
496,29.5,72.0,346.5,1.0
496,29.5,71.0,347.5,1.0
496,29.5,70.0,348.5,1.0
496,29.5,70.0,349.5,-1.0
496,29.5,70.0,348.5,-1.0
496,29.5,70.0,349.5,-1.0
496,29.5,70.0,350.5,-1.0
496,29.5,70.0,351.5,-1.0
496,29.5,70.0,352.5,-1.0
496,29.5,70.0,353.5,-1.0
496,29.5,70.0,354.5,-1.0
496,29.5,69.0,355.5,1.0
496,29.5,69.0,355.5,-1000
497,28.5,86.0,331.5,1.0
497,28.5,86.0,332.5,-1.0
497,27.5,86.0,332.5,-1.0
497,26.5,86.0,332.5,-1.0
497,27.5,86.0,332.5,-1.0
497,27.5,86.0,333.5,-1.0
497,27.5,85.0,334.5,1.0
497,27.5,85.0,335.5,-1.0
497,27.5,84.0,336.5,1.0
497,28.5,83.0,336.5,1.0
497,28.5,82.0,337.5,1.0
497,28.5,81.0,338.5,1.0
497,28.5,80.0,339.5,1.0
497,28.5,79.0,340.5,1.0
497,28.5,78.0,341.5,1.0
497,29.5,77.0,341.5,1.0
497,29.5,76.0,342.5,1.0
497,29.5,75.0,343.5,1.0
497,29.5,74.0,344.5,1.0
497,29.5,73.0,345.5,1.0
497,29.5,72.0,346.5,1.0
497,30.5,71.0,346.5,1.0
497,30.5,70.0,347.5,1.0
497,30.5,70.0,347.5,-1000
497,30.5,70.0,348.5,-1.0
497,30.5,70.0,349.5,-1.0
497,30.5,70.0,350.5,-1.0
497,30.5,70.0,351.5,-1.0
497,30.5,70.0,352.5,-1.0
497,30.5,69.0,353.5,1.0
497,30.5,69.0,353.5,-1000
498,29.5,86.0,330.5,1.0
498,30.5,86.0,330.5,-1.0
498,30.5,85.0,331.5,1.0
498,30.5,84.0,332.5,1.0
498,30.5,84.0,333.5,-1.0
498,29.5,85.0,333.5,-3.0
498,29.5,84.0,334.5,1.0
498,29.5,83.0,335.5,1.0
498,29.5,83.0,335.5,-1000
498,29.5,82.0,336.5,1.0
498,29.5,80.0,337.5,3.0
498,29.5,80.0,337.5,-1000
498,30.5,79.0,337.5,1.0
498,30.5,78.0,338.5,1.0
498,30.5,77.0,339.5,1.0
498,30.5,75.0,340.5,3.0
498,30.5,75.0,341.5,-1.0
498,30.5,75.0,341.5,-1000
498,30.5,74.0,342.5,1.0
498,30.5,73.0,343.5,1.0
498,30.5,72.0,344.5,1.0
498,30.5,72.0,345.5,-1.0
498,30.5,71.0,346.5,1.0
498,31.5,70.0,346.5,1.0
498,32.5,69.0,346.5,1.0
498,32.5,69.0,346.5,-1000
499,28.5,87.0,330.5,-1000
499,28.5,85.0,333.5,1.0
499,28.5,85.0,334.5,-1.0
499,28.5,84.0,335.5,1.0
499,28.5,83.0,336.5,1.0
499,28.5,82.0,337.5,1.0
499,28.5,81.0,338.5,1.0
499,28.5,80.0,339.5,1.0
499,28.5,79.0,340.5,1.0
499,27.5,80.0,340.5,-3.0
499,27.5,79.0,341.5,1.0
499,27.5,79.0,341.5,-1000
499,27.5,80.0,340.5,-3.0
499,27.5,79.0,341.5,1.0
499,27.5,80.0,340.5,-3.0
499,27.5,79.0,341.5,1.0
499,27.5,79.0,342.5,-1.0
499,28.5,78.0,342.5,1.0
499,28.5,77.0,343.5,1.0
499,27.5,78.0,343.5,-3.0
499,27.5,77.0,344.5,1.0
499,27.5,76.0,345.5,1.0
499,27.5,75.0,346.5,1.0
499,27.5,73.0,347.5,3.0
499,27.5,72.0,348.5,1.0
499,27.5,73.0,347.5,-3.0
499,27.5,72.0,348.5,1.0
499,27.5,71.0,349.5,1.0
499,27.5,71.0,350.5,-1.0
499,27.5,71.0,351.5,-1.0
499,27.5,70.0,352.5,1.0
499,27.5,71.0,351.5,-3.0
499,27.5,70.0,352.5,1.0
499,27.5,70.0,353.5,-1.0
499,27.5,70.0,354.5,-1.0
499,27.5,70.0,355.5,-1.0
499,27.5,70.0,356.5,-1.0
499,27.5,69.0,357.5,1.0
499,27.5,69.0,357.5,-1000
500,28.5,86.0,331.5,1.0
500,27.5,86.0,331.5,-1.0
500,27.5,86.0,332.5,-1.0
500,27.5,86.0,333.5,-1.0
500,27.5,85.0,334.5,1.0
500,27.5,85.0,334.5,-1000
500,27.5,85.0,335.5,-1.0
500,27.5,84.0,336.5,1.0
500,27.5,84.0,337.5,-1.0
500,27.5,83.0,338.5,1.0
500,27.5,81.0,339.5,3.0
500,27.5,80.0,340.5,1.0
500,27.5,79.0,341.5,1.0
500,27.5,79.0,342.5,-1.0
500,27.5,78.0,343.5,1.0
500,27.5,77.0,344.5,1.0
500,27.5,76.0,345.5,1.0
500,27.5,75.0,346.5,1.0
500,27.5,76.0,345.5,-3.0
500,27.5,75.0,346.5,1.0
500,27.5,76.0,345.5,-3.0
500,27.5,75.0,346.5,1.0
500,27.5,73.0,347.5,3.0
500,27.5,72.0,348.5,1.0
500,27.5,71.0,349.5,1.0
500,27.5,71.0,350.5,-1.0
500,27.5,71.0,351.5,-1.0
500,27.5,70.0,352.5,1.0
500,27.5,70.0,353.5,-1.0
500,27.5,70.0,354.5,-1.0
500,26.5,70.0,354.5,-1.0
500,26.5,70.0,355.5,-1.0
500,26.5,70.0,354.5,-1.0
500,26.5,70.0,355.5,-1.0
500,26.5,70.0,356.5,-1.0
500,26.5,70.0,357.5,-1.0
500,26.5,69.0,358.5,1.0
500,26.5,69.0,358.5,-1000
501,28.5,86.0,331.5,1.0
501,28.5,86.0,332.5,-1.0
501,28.5,85.0,333.5,1.0
501,28.5,85.0,334.5,-1.0
501,27.5,85.0,334.5,-1.0
501,27.5,85.0,335.5,-1.0
501,27.5,84.0,336.5,1.0
501,27.5,84.0,337.5,-1.0
501,27.5,83.0,338.5,1.0
501,27.5,81.0,339.5,3.0
501,27.5,81.0,339.5,-1000
501,27.5,80.0,340.5,1.0
501,27.5,79.0,341.5,1.0
501,27.5,79.0,342.5,-1.0
501,27.5,78.0,343.5,1.0
501,27.5,77.0,344.5,1.0
501,27.5,76.0,345.5,1.0
501,27.5,75.0,346.5,1.0
501,27.5,73.0,347.5,3.0
501,27.5,72.0,348.5,1.0
501,27.5,71.0,349.5,1.0
501,27.5,71.0,350.5,-1.0
501,27.5,71.0,351.5,-1.0
501,27.5,70.0,352.5,1.0
501,27.5,70.0,353.5,-1.0
501,27.5,70.0,354.5,-1.0
501,27.5,70.0,355.5,-1.0
501,26.5,70.0,355.5,-1.0
501,26.5,70.0,356.5,-1.0
501,25.5,70.0,356.5,-1.0
501,25.5,70.0,355.5,-1.0
501,25.5,70.0,356.5,-1.0
501,24.5,70.0,356.5,-1.0
501,24.5,70.0,357.5,-1.0
501,24.5,70.0,358.5,-1.0
501,24.5,70.0,359.5,-1.0
501,24.5,70.0,360.5,-1.0
501,24.5,70.0,360.5,-1000
501,24.5,69.0,361.5,1.0
501,24.5,69.0,361.5,-1000
502,29.5,86.0,330.5,1.0
502,29.5,86.0,331.5,-1.0
502,29.5,85.0,332.5,1.0
502,29.5,85.0,333.5,-1.0
502,29.5,84.0,334.5,1.0
502,28.5,85.0,334.5,-3.0
502,29.5,84.0,334.5,1.0
502,29.5,83.0,335.5,1.0
502,29.5,84.0,334.5,-3.0
502,29.5,83.0,335.5,1.0
502,29.5,82.0,336.5,1.0
502,29.5,82.0,336.5,-1000
502,29.5,80.0,337.5,3.0
502,29.5,80.0,338.5,-1.0
502,29.5,79.0,339.5,1.0
502,29.5,78.0,340.5,1.0
502,29.5,77.0,341.5,1.0
502,29.5,76.0,342.5,1.0
502,30.5,74.0,342.5,3.0
502,30.5,74.0,342.5,-1000
502,30.5,73.0,343.5,1.0
502,30.5,72.0,344.5,1.0
502,30.5,73.0,343.5,-3.0
502,30.5,72.0,344.5,1.0
502,30.5,72.0,345.5,-1.0
502,30.5,71.0,346.5,1.0
